"Accession","Title","Technology","Taxonomy","Data.Rows","Samples.Count","Series.Count","Contact","Release.Date"
"GPL4128","Agilent-014716 Mouse Promoter ChIP-on-Chip Set 244K, Microarray 1 of 2 (G4490A) (Feature Number version)","in situ oligonucleotide","Mus musculus",243504,92,26,"Agilent Technologies","Aug 17, 2006"
"GPL4129","Agilent-014717 Mouse Promoter ChIP-on-Chip Set 244K, Microarray 2 of 2 (G4490A) (Feature Number version)","in situ oligonucleotide","Mus musculus",243504,88,23,"Agilent Technologies","Aug 17, 2006"
"GPL4130","Agilent-014741 Yeast Whole Genome ChIP-on-Chip Microarray 244K (G4491A)","in situ oligonucleotide","Saccharomyces cerevisiae",243504,97,15,"Agilent Technologies","Aug 17, 2006"
"GPL4131","Agilent-014810 Yeast Whole Genome ChIP-on-Chip Microarray 4x44K (G4493A)","in situ oligonucleotide","Saccharomyces cerevisiae",45220,790,55,"Agilent Technologies","Aug 17, 2006"
"GPL4133","Agilent-014850 Whole Human Genome Microarray 4x44K G4112F (Feature Number version)","in situ oligonucleotide","Homo sapiens",45220,14854,800,"Agilent Technologies","Aug 17, 2006"
"GPL4134","Agilent-014868 Whole Mouse Genome Microarray 4x44K G4122F (Feature Number version)","in situ oligonucleotide","Mus musculus",45220,7142,571,"Agilent Technologies","Aug 17, 2006"
"GPL4135","Agilent-014879 Whole Rat Genome Microarray 4x44K G4131F (Feature Number version)","in situ oligonucleotide","Rattus norvegicus",45220,2009,85,"Agilent Technologies","Aug 17, 2006"
"GPL4145","Agilent-014793 C. elegans Whole Genome ChIP-on-Chip Set 244K, Microarray 1 of 2 (G4495A)","in situ oligonucleotide","Caenorhabditis elegans",243504,0,0,"Agilent Technologies","Aug 17, 2006"
"GPL4146","Agilent-014794 C. elegans Whole Genome ChIP-on-Chip Set 244K, Microarray 2 of 2 (G4495A)","in situ oligonucleotide","Caenorhabditis elegans",243504,0,0,"Agilent Technologies","Aug 17, 2006"
"GPL4147","Agilent-014798 Arabidopsis Whole Genome ChIP-on-Chip Set 244K, Microarray 1 of 2 (G4495A)","in situ oligonucleotide","Arabidopsis thaliana",243504,2,2,"Agilent Technologies","Aug 17, 2006"
"GPL4148","Agilent-014799 Arabidopsis Whole Genome ChIP-on-Chip Set 244K, Microarray 2 of 2 (G4495A)","in situ oligonucleotide","Arabidopsis thaliana",243504,2,2,"Agilent Technologies","Aug 17, 2006"
"GPL4149","Agilent-014816 Drosophila Whole Genome ChIP-on-Chip Set 244K, Microarray 1 of 2 (G4495A) (Feature Number version)","in situ oligonucleotide","Drosophila melanogaster",243504,11,4,"Agilent Technologies","Aug 17, 2006"
"GPL4150","Agilent-014817 Drosophila Whole Genome ChIP-on-Chip Set 244K, Microarray 2 of 2 (G4495A) (Feature Number version)","in situ oligonucleotide","Drosophila melanogaster",243504,12,4,"Agilent Technologies","Aug 17, 2006"
"GPL3451","Eurogentec S. pombe ORF array (J290D)","spotted DNA/cDNA","Schizosaccharomyces pombe",11520,4,3,"Anthony Wright","Aug 15, 2006"
"GPL3452","Eurogentec S. pombe IGR+ORF array (E120D)","spotted DNA/cDNA","Schizosaccharomyces pombe",22176,8,4,"Anthony Wright","Aug 15, 2006"
"GPL3453","Eurogentec S. pombe IGR+ORF array (F060D)","spotted DNA/cDNA","Schizosaccharomyces pombe",22176,1,2,"Anthony Wright","Aug 15, 2006"
"GPL3454","Eurogentec S. pombe ORF array (L040B)","spotted DNA/cDNA","Schizosaccharomyces pombe",11520,2,2,"Anthony Wright","Aug 15, 2006"
"GPL3886","Physcomitrella patens high-throughput small RNA sequencing","other","Physcomitrella patens",214996,3,1,"Michael J Axtell","Aug 15, 2006"
"GPL4091","Agilent-014693 Human Genome CGH Microarray 244A (Feature number version)","in situ oligonucleotide","Homo sapiens",243504,2540,104,"Agilent Technologies","Aug 15, 2006"
"GPL4092","Agilent-014695 Mouse Genome CGH Microarray 244A (G4415A) (Feature Number version)","in situ oligonucleotide","Mus musculus",243504,651,41,"Agilent Technologies","Aug 15, 2006"
"GPL4093","Agilent-014698 Human Genome CGH Microarray 105A (G4412A)","in situ oligonucleotide","Homo sapiens",105072,552,19,"Agilent Technologies","Aug 15, 2006"
"GPL4094","Agilent-014699 Mouse Genome CGH Microarray 105A (G4416A)","in situ oligonucleotide","Mus musculus",105072,42,4,"Agilent Technologies","Aug 15, 2006"
"GPL2756","Osmotic stress in Siokra L23 roots","spotted oligonucleotide","Gossypium hirsutum",25392,0,0,"James Mac Stewart","Aug 14, 2006"
"GPL3930","Nimblegen human 5K promoter array 2","in situ oligonucleotide","Homo sapiens",364132,56,7,"Victor X Jin","Aug 14, 2006"
"GPL4089","Agilent-013902 Human Proximal Promoter ChIP-on-Chip Set, Microarray 1 of 2 G4481A","in situ oligonucleotide","Homo sapiens",44290,22,5,"Agilent Technologies","Aug 14, 2006"
"GPL4090","Agilent-013903 Human Proximal Promoter ChIP-on-Chip Set, Microarray 2 of 2 G4481A","in situ oligonucleotide","Homo sapiens",44290,22,5,"Agilent Technologies","Aug 14, 2006"
"GPL3700","Lieb Lab at UNC-CH_Yeast Whole-genome Array (PCR-based)","spotted DNA/cDNA","Saccharomyces cerevisiae",11826,71,3,"Jason D Lieb","Aug 11, 2006"
"GPL3703","Lieb Lab at UNC-CH_Yeast Oligo Tiling Array from (RandoLab_Harvard)","spotted oligonucleotide","Saccharomyces cerevisiae",24960,4,2,"Jason D Lieb","Aug 11, 2006"
"GPL4085","SAGE:21:NlaIII:Magnaporthe grisea","SAGE NlaIII","Pyricularia grisea",0,1,1,"GEO","Aug 11, 2006"
"GPL4069","Yeast_ALL DNA chip","spotted DNA/cDNA","Saccharomyces cerevisiae",6223,126,21,"Antonio Casamayor","Aug 10, 2006"
"GPL4071","ORNL-ESD Desulfovibrio vulgaris 70mer oligo-array","spotted oligonucleotide","Desulfovibrio vulgaris str. Hildenborough",9216,54,7,"Qiang He","Aug 10, 2006"
"GPL4066","Eppendorf DualChip MAQC","spotted DNA/cDNA","Homo sapiens",1089,0,0,"Vincent L. Bertholet","Aug 09, 2006"
"GPL4049","Mouse oligo array from MWG version 2","spotted oligonucleotide","Mus musculus",22176,68,2,"Isabelle CASSAR-MALEK","Aug 08, 2006"
"GPL3985","IQUSP_Human_intronic_4k_v2.0","spotted DNA/cDNA","Homo sapiens",4608,256,7,"Eduardo M Reis","Aug 06, 2006"
"GPL4061","SAGE:17:NlaIII:Sus scrofa","SAGE NlaIII","Sus scrofa",0,10,2,"GEO","Aug 06, 2006"
"GPL3923","Affymetrix Drosophila Melanogaster Antisense Tiling Array","in situ oligonucleotide","Drosophila melanogaster",3214785,22,3,"Thomas R Gingeras","Aug 04, 2006"
"GPL4057","PHRI-UMNDJ Mycobacterium tuberculosis 4.8K CAG_Mtb","spotted oligonucleotide","Mycobacterium tuberculosis",4800,281,24,"Virginie Marie Aris","Aug 04, 2006"
"GPL4058","Salmonella virulence, membrane protein, and Regulatory array","spotted oligonucleotide","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2",2304,0,0,"Scot Dowd","Aug 04, 2006"
"GPL4041","UAF Arctic Ground Squirrel Illumina BeadArray 1A","oligonucleotide beads","Callospermophilus lateralis;Ictidomys tridecemlineatus;Urocitellus parryii",707,144,1,"Jun Yan","Aug 03, 2006"
"GPL4042","UAF Arctic Ground Squirrel Illumina BeadArray 2A","oligonucleotide beads","Callospermophilus lateralis;Ictidomys tridecemlineatus;Urocitellus parryii",707,144,1,"Jun Yan","Aug 03, 2006"
"GPL4052","cDNA microarray Van Andel Institute for Day1 samples","spotted DNA/cDNA","Homo sapiens",19458,36,2,"Zheng Li","Aug 03, 2006"
"GPL4050","cDNA microarray Van Andel Institute","spotted DNA/cDNA","Homo sapiens",19808,0,0,"Zheng Li","Aug 02, 2006"
"GPL4055","Sentrix Mouse-6 Expression BeadChip","oligonucleotide beads","Mus musculus",46116,68,9,"GEO admin","Aug 02, 2006"
"GPL3106","CNCR Mus musculus 7K array","spotted oligonucleotide","Mus musculus",6856,21,3,"Jildau Bouwman","Aug 01, 2006"
"GPL3565","UCB Methanocaldococcus jannaschii 7K v1.0","spotted DNA/cDNA","Methanocaldococcus jannaschii",7040,39,2,"Boonchai Boonyaratanakornkit","Aug 01, 2006"
"GPL3649","PulseChip 1","spotted DNA/cDNA","Cicer arietinum;Lathyrus sativus;Lens culinaris",768,62,6,"Tristan Coram","Aug 01, 2006"
"GPL4043","CSIRO cotton whole plant cDNA array","spotted DNA/cDNA","Gossypium hirsutum",24288,26,2,"David Horvath","Aug 01, 2006"
"GPL4045","FHCRC Mouse Prostate MPEDB cDNA Array v1","spotted DNA/cDNA","Mus musculus",11552,74,4,"Denise Mauldin","Aug 01, 2006"
"GPL4047","Saur2a custom-made Affymetrix array","in situ oligonucleotide","Staphylococcus aureus",7792,45,3,"Ellen Murphy","Aug 01, 2006"
"GPL3887","CGH-SANGER 5K 2","spotted DNA/cDNA","Homo sapiens",10080,2,1,"Rekin's Janky","Jul 31, 2006"
"GPL3888","CGH-SANGER 3K 2","spotted DNA/cDNA","Homo sapiens",7488,52,2,"Rekin's Janky","Jul 31, 2006"
"GPL3889","CGH-SANGER 3K 3","spotted DNA/cDNA","Homo sapiens",8112,20,1,"Rekin's Janky","Jul 31, 2006"
"GPL3893","CGH-SANGER 3K 5","spotted DNA/cDNA","Homo sapiens",7744,42,2,"Rekin's Janky","Jul 31, 2006"
"GPL3894","CGH-CHROM14 2K 2","spotted DNA/cDNA","Homo sapiens",3328,20,2,"Rekin's Janky","Jul 31, 2006"
"GPL4003","CGH-SANGER 3K 1","spotted DNA/cDNA","Homo sapiens",7488,2,1,"Rekin's Janky","Jul 31, 2006"
"GPL4039","Pinus taeda cDNA","spotted DNA/cDNA","Pinus taeda",6144,72,3,"Chris Smith","Jul 31, 2006"
"GPL3607","PIQOR 6k rat set1","spotted DNA/cDNA","Rattus norvegicus",11994,18,1,"Bernhard Gerstmayer","Jul 28, 2006"
"GPL3678","Rice SuperSAGE Array1","in situ oligonucleotide","Oryza sativa",1000,2,1,"Hideo Matsumura","Jul 28, 2006"
"GPL3679","Nicotiana benthamiana SuperSAGE Array des","in situ oligonucleotide","Nicotiana benthamiana",154,3,1,"Hideo Matsumura","Jul 28, 2006"
"GPL3709","Vysis GenoSensor CGH Array 300","spotted DNA/cDNA","Homo sapiens",287,12,1,"Anat Bar-Shira","Jul 28, 2006"
"GPL3870","Nimblegen Haemophilus influenzae Rd KW20 array 2236","in situ oligonucleotide","Haemophilus influenzae Rd KW20",4971,6,1,"Timothy M VanWagoner","Jul 28, 2006"
"GPL4035","NKI-CMF Homo sapiens 35k oligo array with DamID annotations","spotted oligonucleotide","Homo sapiens",37632,240,2,"Daoud Sie","Jul 28, 2006"
"GPL4036","NKI-CMF Mus musculus 32k oligo array with DamID annotations","spotted oligonucleotide","Mus musculus",34944,4,1,"Daoud Sie","Jul 28, 2006"
"GPL3366","MH Hannover Pseudomonas putida 4.5K","spotted DNA/cDNA","Pseudomonas putida",4544,6,1,"Burkhard Tummler","Jul 27, 2006"
"GPL2575","MBPL Human 30k P3","spotted DNA/cDNA","Homo sapiens",32448,16,1,"ChengWei Chang","Jul 26, 2006"
"GPL3078","EJH FT LVS iron restriction","spotted oligonucleotide","Francisella tularensis",2044,7,1,"Eric J. Hansen","Jul 26, 2006"
"GPL4031","Helmholtz Centre Streptococcus mutans UA159 6k array (uncondensed)","spotted oligonucleotide","Streptococcus mutans UA159",6080,44,1,"Robert Geffers","Jul 26, 2006"
"GPL4015","Codelink Mouse Uniset I Bioarray","spotted oligonucleotide","Mus musculus",10520,0,0,"Michelle Sykes","Jul 25, 2006"
"GPL4016","2005-04-04_Human_Promo_ChIP","in situ oligonucleotide","Homo sapiens",391015,33,1,"Sean Davis","Jul 25, 2006"
"GPL4020","RIPCM Ureaplasma parvum 1.2K RIPCM_UParvum_582","spotted DNA/cDNA","Ureaplasma parvum",1226,11,1,"Andrew Victorovich Klubin","Jul 25, 2006"
"GPL4022","Drosophila sperm chip v1.0","spotted oligonucleotide","Drosophila mauritiana;Drosophila sechellia;Drosophila simulans",624,86,5,"Amanda J. Moehring","Jul 25, 2006"
"GPL4023","CSIRO Wheat Barley 5K endosperm (WHEAT BARLEY ENDOSPERM)","spotted DNA/cDNA","Hordeum vulgare;Triticum aestivum",5760,8,1,"Andrew Spriggs","Jul 25, 2006"
"GPL4024","CSIRO Wheat Barley 5K endosperm (wheatarrayII)","spotted DNA/cDNA","Hordeum vulgare;Triticum aestivum",5184,12,1,"Andrew Spriggs","Jul 25, 2006"
"GPL4025","CSIRO NSW-AGC Wheat Barley 22K Array","spotted DNA/cDNA","Hordeum vulgare;Triticum aestivum",22176,11,2,"Andrew Spriggs","Jul 25, 2006"
"GPL4032","[Maize] Affymetrix Maize Genome Array","in situ oligonucleotide","Zea mays",17734,685,55,"Affymetrix, Inc.","Jul 25, 2006"
"GPL2627","Thellungiella EST array","spotted DNA/cDNA","Thellungiella",14688,36,2,"Barbara Moffatt","Jul 22, 2006"
"GPL4010","Eichler Segmental Duplication BAC array","spotted DNA/cDNA","Homo sapiens",2043,592,1,"Andrew Sharp","Jul 22, 2006"
"GPL3801","Operon Rat Oligonucleotide Array","spotted oligonucleotide","Rattus norvegicus",18144,20,1,"Niranjan Maitra","Jul 21, 2006"
"GPL4012","3.7k full genome LUMC BAC array","spotted DNA/cDNA","Homo sapiens",12800,57,3,"Jan Oosting","Jul 21, 2006"
"GPL4013","Hitachisoft AceGene Premium Human","spotted oligonucleotide","Homo sapiens",30336,0,0,"Hitachi Software Engineering Co., Ltd.","Jul 21, 2006"
"GPL4000","University of Pisa Dugesia japonica Dj600-chip","spotted oligonucleotide","Dugesia japonica",610,28,1,"Leonardo Rossi","Jul 19, 2006"
"GPL3458","University Health Network Yeast 6.4K Array (Y6.4K)","spotted DNA/cDNA","Saccharomyces cerevisiae",13056,75,5,"James B Anderson","Jul 15, 2006"
"GPL3955","Anopheles gambiae high density oligonucleotide microarray","in situ oligonucleotide","Anopheles gambiae",195213,10,1,"Joelle R Perusse","Jul 15, 2006"
"GPL3997","Escherichia Coli Lambda Lysogen","spotted oligonucleotide","Escherichia coli",5021,0,0,"Adam P. Arkin","Jul 15, 2006"
"GPL3236","Spalax_Mouse_15K_UofIL","spotted DNA/cDNA","Mus musculus;Nannospalax ehrenbergi",16416,12,1,"Mark Robert Band","Jul 14, 2006"
"GPL3480","UHN Microarray Center Homo sapiens 1.6K","spotted DNA/cDNA","Homo sapiens",1613,4,1,"Eduardo Hernandez","Jul 14, 2006"
"GPL3834","FHCRC Human Prostate PEDB cDNA Array v4","spotted DNA/cDNA","Homo sapiens",15488,31,1,"Denise Mauldin","Jul 14, 2006"
"GPL3836","FHCRC Human Prostate PEDB cDNA Array v3","spotted DNA/cDNA","Homo sapiens",13440,1,1,"Denise Mauldin","Jul 14, 2006"
"GPL2621","CNIO Human Oncochip v2.0","spotted DNA/cDNA","Homo sapiens",26994,30,2,"Miriam Molina-Arcas","Jul 13, 2006"
"GPL3994","Hollings Marine Laboratory Crassostrea cDNA Array","spotted DNA/cDNA","Crassostrea gigas;Crassostrea virginica",30000,609,3,"MarineGenomics Project","Jul 13, 2006"
"GPL3883","Swegene Human 27K RAP UniGene188 array","spotted DNA/cDNA","Homo sapiens",27648,377,4,"Johan Staaf","Jul 12, 2006"
"GPL3979","[Canine] Affymetrix Canine Genome 1.0 Array","in situ oligonucleotide","Canis lupus familiaris",23913,167,13,"Affymetrix, Inc.","Jul 12, 2006"
"GPL3986","Wistar Human HA04 Array","spotted DNA/cDNA","Homo sapiens",9600,0,0,"Louise C Showe","Jul 12, 2006"
"GPL3987","Wistar Human HA05 Array","spotted DNA/cDNA","Homo sapiens",9600,0,0,"Louise C Showe","Jul 12, 2006"
"GPL3988","Wistar Human HA0502 Array","spotted DNA/cDNA","Homo sapiens",9600,0,0,"Louise C Showe","Jul 12, 2006"
"GPL3989","Wistar Human HA06 Array","spotted DNA/cDNA","Homo sapiens",9600,0,0,"Louise C Showe","Jul 12, 2006"
"GPL3991","Human 3.0 A1","in situ oligonucleotide","Homo sapiens",23653,2396,13,"Julja Burchard","Jul 12, 2006"
"GPL3992","Functional ID v2.0 Array 1","in situ oligonucleotide","Homo sapiens",23574,140,5,"Julja Burchard","Jul 12, 2006"
"GPL3970","scag_scai Sus scrofa 4.6K triplicate array","spotted DNA/cDNA","Sus scrofa",4608,24,1,"Gwenola Tosser-Klopp","Jul 11, 2006"
"GPL3971","scag_scai Sus scrofa 1.2K mono array","spotted DNA/cDNA","Sus scrofa",1152,28,1,"Gwenola Tosser-Klopp","Jul 11, 2006"
"GPL3983","Malaria Oligo p19","spotted oligonucleotide","Plasmodium falciparum;Saccharomyces cerevisiae",8832,128,2,"Joseph L DeRisi","Jul 11, 2006"
"GPL3984","SAGE:16:NlaIII:Bombyx mori","SAGE NlaIII","Bombyx mori",0,2,1,"GEO","Jul 10, 2006"
"GPL2612","Mouse Compugen oligo array","spotted oligonucleotide","Mus musculus",23040,12,1,"Agnieszka Maria Lichanska","Jul 08, 2006"
"GPL3899","Vandy NIA Mouse 20k","spotted DNA/cDNA","Mus musculus",20319,121,3,"Bruce J Aronow","Jul 08, 2006"
"GPL3936","Carnegie Xenopus laevis 22k Micorarray v2","in situ oligonucleotide","Xenopus laevis",22575,21,3,"Biswajit Das","Jul 08, 2006"
"GPL2510","Rosetta/Merck (C57BL/6J X C3H/HeJ)F2 on ApoE null backgrounds 75K oligio array 1","spotted oligonucleotide","Mus musculus",23574,2429,14,"Leslie Ingram-drake","Jul 07, 2006"
"GPL2600","Toulouse Genopole Yeast ORFs","spotted DNA/cDNA","Saccharomyces cerevisiae",15488,6,1,"Bart Scherens","Jul 06, 2006"
"GPL2602","Eurogentec C060C Yeast ORFs","spotted DNA/cDNA","Saccharomyces cerevisiae",12800,6,1,"Bart Scherens","Jul 06, 2006"
"GPL2603","Eurogentec L090D Yeast ORFs","spotted DNA/cDNA","Saccharomyces cerevisiae",12800,16,3,"Bart Scherens","Jul 06, 2006"
"GPL3932","Arabidopsis Whole Genome Tiling Array 17-1","in situ oligonucleotide","Arabidopsis thaliana",818714,2,1,"Joseph R. Ecker","Jul 06, 2006"
"GPL3933","Arabidopsis Whole Genome Tiling Array 17-2","in situ oligonucleotide","Arabidopsis thaliana",818714,2,1,"Joseph R. Ecker","Jul 06, 2006"
"GPL3934","Arabidopsis Whole Genome Tiling Array 17-3","in situ oligonucleotide","Arabidopsis thaliana",818714,2,1,"Joseph R. Ecker","Jul 06, 2006"
"GPL3937","Arabidopsis Whole Genome Tiling Array 17-4","in situ oligonucleotide","Arabidopsis thaliana",797133,2,1,"Joseph R. Ecker","Jul 06, 2006"
"GPL3938","Arabidopsis Whole Genome Tiling Array 17-5","in situ oligonucleotide","Arabidopsis thaliana",818714,2,1,"Joseph R. Ecker","Jul 06, 2006"
"GPL3939","Arabidopsis Whole Genome Tiling Array 17-6","in situ oligonucleotide","Arabidopsis thaliana",818714,2,1,"Joseph R. Ecker","Jul 06, 2006"
"GPL3940","Arabidopsis Whole Genome Tiling Array 17-rc-1","in situ oligonucleotide","Arabidopsis thaliana",818871,2,1,"Joseph R. Ecker","Jul 06, 2006"
"GPL3943","Arabidopsis Whole Genome Tiling Array 17-rc-3","in situ oligonucleotide","Arabidopsis thaliana",818872,2,1,"Joseph R. Ecker","Jul 06, 2006"
"GPL3944","Arabidopsis Whole Genome Tiling Array 17-rc-2","in situ oligonucleotide","Arabidopsis thaliana",818872,2,1,"Joseph R. Ecker","Jul 06, 2006"
"GPL3945","Arabidopsis Whole Genome Tiling Array 17-rc-5","in situ oligonucleotide","Arabidopsis thaliana",818872,2,1,"Joseph R. Ecker","Jul 06, 2006"
"GPL3946","Arabidopsis Whole Genome Tiling Array 17-rc-6","in situ oligonucleotide","Arabidopsis thaliana",818872,2,1,"Joseph R. Ecker","Jul 06, 2006"
"GPL3947","Arabidopsis Whole Genome Tiling Array 17-rc-4","in situ oligonucleotide","Arabidopsis thaliana",818872,2,1,"Joseph R. Ecker","Jul 06, 2006"
"GPL3951","UPENN_Canis familiaris_4.5K_v1.0","spotted DNA/cDNA","Canis lupus familiaris",9792,2,1,"Gerardo L. Paez","Jul 06, 2006"
"GPL3957","UPENN_Canis familiaris_4.5k_v2","spotted DNA/cDNA","Canis lupus familiaris",9792,9,1,"Gerardo L. Paez","Jul 06, 2006"
"GPL3961","Genomic Research Laboratory Rickettsia conorii 0.7 k","spotted DNA/cDNA","Rickettsia conorii",768,3,1,"FRANCOIS Patrice","Jul 06, 2006"
"GPL3963","SAMF Human 14k Part1","spotted oligonucleotide","Homo sapiens",13824,8,2,"Mayi Arcellana Panlilio","Jul 06, 2006"
"GPL3964","SAMF Human 14k Part2","spotted oligonucleotide","Homo sapiens",14592,8,2,"Mayi Arcellana Panlilio","Jul 06, 2006"
"GPL3965","SAMF Mouse 7k","spotted oligonucleotide","Mus musculus",14592,48,1,"Mayi Arcellana Panlilio","Jul 06, 2006"
"GPL2580","rzpd rat","spotted DNA/cDNA","Rattus norvegicus",57600,20,1,"Philippe V Rouet","Jul 05, 2006"
"GPL2594","INSERM Rat Operon Pronto plus Systems 6 Oligoarray","spotted oligonucleotide","Rattus norvegicus",28800,10,2,"Philippe V Rouet","Jul 05, 2006"
"GPL3872","Nimblegen Human custom array","in situ oligonucleotide","Homo sapiens",195713,2,1,"Jürgen Borlak","Jul 04, 2006"
"GPL2811","Listeria monocytogenes (EGDe) macroarray, version 1","spotted DNA/cDNA","Listeria monocytogenes",2995,24,1,"Ricardo Z.N. Vêncio","Jul 03, 2006"
"GPL3773","Su(Ste) tiling and microRNA array (#1)","in situ oligonucleotide","Drosophila melanogaster",3968,1,1,"Hervé Seitz","Jul 03, 2006"
"GPL3803","Su(Ste) tiling and microRNA array (#2)","in situ oligonucleotide","Drosophila melanogaster",3968,1,1,"Hervé Seitz","Jul 03, 2006"
"GPL3804","Su(Ste) tiling and microRNA array (#3)","in situ oligonucleotide","Drosophila melanogaster",3968,1,1,"Hervé Seitz","Jul 03, 2006"
"GPL3805","Su(Ste) tiling and microRNA array (#4)","in situ oligonucleotide","Drosophila melanogaster",3968,1,1,"Hervé Seitz","Jul 03, 2006"
"GPL3806","Su(Ste) tiling and microRNA array (#5)","in situ oligonucleotide","Drosophila melanogaster",3968,1,1,"Hervé Seitz","Jul 03, 2006"
"GPL3807","Su(Ste) tiling and microRNA array (#6)","in situ oligonucleotide","Drosophila melanogaster",3968,1,1,"Hervé Seitz","Jul 03, 2006"
"GPL3813","Su(Ste) tiling and microRNA array (#7)","in situ oligonucleotide","Drosophila melanogaster",3968,1,1,"Hervé Seitz","Jul 03, 2006"
"GPL3814","White tiling and microRNA array","in situ oligonucleotide","Drosophila melanogaster",3968,1,1,"Hervé Seitz","Jul 03, 2006"
"GPL3815","roo tiling and microRNA array","in situ oligonucleotide","Drosophila melanogaster",3968,1,1,"Hervé Seitz","Jul 03, 2006"
